Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
ATXS,"Astria Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.astriatx.com,9.58,550233984,310598976,N/A,-5.178378,N/A,2.2488263,N/A,4.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-56598376,-94088000,344283008,5.954,5638000,N/A,1.65,22.377,21.895,N/A,16.9,4.43,318646,250423,N/A,1.1058316,0.0047400002,1.01579,14.25,35.0,16.0,25.14286,1.14286,7,-0.22719999,-0.3803,N/A,-2.14,-1.77,N/A
ATYR,"aTyr Pharma, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.atyrpharma.com,2.99,255184832,198384800,N/A,-3.6848528,N/A,3.4686775,1085.893,0.862,0.003,N/A,N/A,N/A,N/A,-289.58722,N/A,N/A,N/A,N/A,N/A,N/A,-41668124,-67049000,65987000,0.786,13570000,N/A,20.832,5.406,4.804,1.101,3.8,1.14,819669,521697,N/A,1.5123968,0.02159,0.63184,1.19,35.0,9.0,21.28571,1.57143,7,-0.39258,-0.78137,-2.946,-0.92,-0.79,235000
AUBN,"Auburn National Bancorporation, Inc.",Financial Services,Banks - Regional,United States,USD,NGM,https://www.auburnbank.com,22.8,79656360,-10173663,91.2,N/A,N/A,0.9445296,3.4625673,24.139,6.585,0.104,0.165,N/A,N/A,0.29151,0.03704,1.08,0.049099997,4.5,3.75,1733788800,N/A,9218000,89830000,25.712,N/A,N/A,N/A,N/A,N/A,0.56,25.25,16.48,6239,3601,N/A,0.11929309,0.34867,0.086389996,0.3,N/A,N/A,N/A,N/A,N/A,0.00084,0.01169,N/A,0.25,N/A,23005000
AUDC,AudioCodes Ltd.,Technology,Communication Equipment,Israel,USD,NMS,https://www.audiocodes.com,8.67,250652304,250622064,21.675,10.616283,N/A,1.4017786,1.0265021,6.185,8.046,-0.022,-0.346,0.097200006,0.65457,0.08087,0.04993,0.36,0.0414,0.9,1.93,1723680000,-10745375,29221000,47969000,1.587,36601000,N/A,19.584,2.03,1.579,0.866,14.45,7.7,81504,56184,N/A,-0.20749545,0.22660999,0.52313,1.87,11.0,9.0,9.66667,3.0,3,0.03873,0.066599995,10.559,0.4,0.82,244180992
AUID,authID Inc.,Technology,Software - Infrastructure,United States,USD,NCM,https://authid.ai,6.63,72405568,60924004,N/A,N/A,N/A,4.642857,95.44153,1.428,0.079,4.737,N/A,N/A,1.0,-14.11456,N/A,N/A,N/A,N/A,N/A,N/A,-5361997,-10626051,11718392,1.073,236769,N/A,1.518,6.97,6.55,2.559,13.63,5.359,25338,25815,N/A,-0.24532712,0.18669,0.10032,12.32,N/A,N/A,N/A,N/A,N/A,-0.62759995,-1.12648,-4.53,-1.11,N/A,758638
AUPH,Aurinia Pharmaceuticals Inc.,Healthcare,Biotechnology,Canada,USD,NGM,https://www.auriniapharma.com,8.24,1179794944,919413184,N/A,14.330435,N/A,3.0394688,5.353919,2.711,1.536,0.243,N/A,0.00225,0.76858,0.17334999,-0.102340005,N/A,N/A,N/A,N/A,N/A,38910500,28586000,348235008,2.432,87851000,N/A,22.642,5.603,4.894,1.456,9.74,4.71,1224903,1273531,N/A,-0.113413334,0.07159,0.42729,8.86,13.0,8.0,10.83571,1.71429,7,-0.02155,-0.05783,1857.4,-0.15,0.54,220360992
AUR,"Aurora Innovation, Inc.",Technology,Information Technology Services,United States,USD,NMS,https://aurora.tech,6.01,10722981888,9203733504,N/A,-13.208792,N/A,5.1018677,N/A,1.178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-368624992,-602000000,1248000000,0.726,124000000,N/A,6.145,13.71,13.419,2.835,7.005,2.06,9522449,8804150,N/A,1.8623853,0.25067,0.68367,10.85,7.0,2.5,4.418,N/A,5,-0.21244,-0.35983002,-12.047,-0.45,-0.45,N/A
AURA,"Aura Biosciences, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.aurabiosciences.com,8.75,445567488,281782336,N/A,-4.286211,N/A,2.493588,N/A,3.509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-47352500,-73240000,174376992,3.491,19084000,N/A,10.926,12.47,11.851,0.332,12.378,6.63,178334,247563,N/A,0.11083436,0.0508,0.7407,5.63,24.0,20.0,22.42857,1.375,7,-0.30216,-0.50992,-3.068,-1.7,-2.03,N/A
AUROW,"Aurora Innovation, Inc.",Technology,Information Technology Services,United States,USD,NMS,https://aurora.tech,0.93,N/A,N/A,N/A,N/A,N/A,0.7894737,N/A,1.178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-368624992,-602000000,1248000000,0.726,124000000,N/A,6.145,13.71,13.419,2.835,0.95,0.87,N/A,14612,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21244,-0.35983002,N/A,-2.271,N/A,N/A
AUTL,Autolus Therapeutics plc,Healthcare,Biotechnology,United Kingdom,USD,NMS,https://www.autolus.com,2.8,785058368,389141856,N/A,-3.4954996,N/A,1.5616286,77.797874,1.793,0.043,N/A,N/A,N/A,-2.23298,-21.13537,N/A,N/A,N/A,N/A,N/A,N/A,-171182752,-193170000,657067008,2.469,301172000,N/A,63.143,13.685,12.522,N/A,7.45,2.74,1295576,2039569,N/A,-0.3854167,0.18088,0.76206,5.68,13.0,7.6,10.45,1.2,8,-0.21611,-0.82199997,-1.89,-1.16,-0.73,10091000
AUUD,Auddia Inc.,Technology,Software - Application,United States,USD,NCM,https://www.auddiainc.com,0.5597,3175558,-511241,N/A,-0.66630954,N/A,0.5172828,N/A,1.082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4571817,-4902578,3773827,0.665,87028,N/A,1.418,7.831,7.681,N/A,11.75,0.481,1938668,37971,N/A,-0.88949496,0.02813,0.02706,1.31,25.0,25.0,25.0,3.0,1,-0.7531,-2.02838,0.083,-5.28,-1.9,N/A
AUUDW,Auddia Inc.,Technology,Software - Application,United States,USD,NCM,https://www.auddiainc.com,0.0287,N/A,N/A,N/A,N/A,N/A,0.026524954,N/A,1.082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4571817,-4902578,3773827,0.665,87028,N/A,1.418,7.831,7.681,N/A,0.0287,0.0287,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.7531,-2.02838,N/A,N/A,N/A,N/A
AVAH,Aveanna Healthcare Holdings Inc.,Healthcare,Medical Care Facilities,United States,USD,NMS,https://www.aveanna.com,5.77,1120707072,2539518208,N/A,91.762085,N/A,N/A,0.56502205,-0.802,10.315,0.065,N/A,0.06977,0.30868,0.067140006,-0.0332,N/A,N/A,N/A,N/A,N/A,-6364250,16226000,78462000,0.406,1503070976,N/A,N/A,0.939,0.879,2.135,6.19,2.0,314346,144914,N/A,1.5550661,0.058080003,0.89497,4.38,7.0,3.2,5.28333,3.125,6,0.04875,N/A,18.351,-0.35,0.05,1983474944
AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,United States,USD,NMS,https://www.avinc.com,198.34,5594377728,5520557056,94.89952,47.8793,N/A,6.5692897,7.421016,30.192,27.243,0.244,-0.106,0.14335,0.39761,0.121549994,0.07818,N/A,N/A,N/A,N/A,N/A,38952624,60705000,81162000,2.898,47302000,N/A,5.594,4.263,2.869,0.488,236.6,116.51,352934,718421,N/A,0.487141,0.01079,0.93538004,5.24,245.0,210.0,229.0,1.5,5,0.04822,0.083009996,51.086,2.09,4.32,753856000
AVBP,"ArriVent BioPharma, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.arrivent.com,27.41,923977408,644672896,N/A,-9.274328,N/A,N/A,N/A,-55.798,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-46733124,-68070000,298668992,8.893,250000,N/A,0.084,25.501,24.749,N/A,36.37,14.35,286490,96391,N/A,0.37100005,0.09843001,0.77385,24.21,41.0,36.0,38.33333,1.33333,6,-0.21224001,-0.31028,N/A,-2.61,-2.79,N/A
AVDL,Avadel Pharmaceuticals plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,USD,NGM,https://www.avadel.com,10.75,1035886144,1008333440,N/A,20.28302,N/A,13.870968,7.4977283,0.775,1.477,6.132,N/A,-0.44881,0.91924006,-0.00654,-0.52529997,N/A,N/A,N/A,N/A,N/A,-58922500,-82809000,65807000,0.683,38254000,N/A,51.236,2.974,2.405,N/A,19.09,10.41,1117031,810616,N/A,-0.061954618,0.04769,0.80066,11.17,30.0,20.0,23.6,1.3,10,-0.2214,-0.78539,-16.262,-0.75,0.68,138160000
AVDX,"AvidXchange Holdings, Inc.",Technology,Software - Infrastructure,United States,USD,NMS,https://www.avidxchange.com,10.71,2203325440,1889928064,Infinity,31.755915,N/A,3.2523534,5.153182,3.293,2.079,0.143,N/A,0.06566,0.71458,0.01113,-0.00234,N/A,N/A,N/A,N/A,N/A,29003376,62924000,394280992,1.917,80884000,N/A,11.951,1.318,0.364,1.002,13.56,7.38,2014222,1355649,N/A,0.057654023,0.1518,0.79780996,2.59,15.0,9.0,11.53125,2.4375,16,-0.00271,-0.00151,67.32,N/A,0.34,427566016
AVGO,Broadcom Inc.,Technology,Semiconductors,United States,USD,NMS,https://www.broadcom.com,163.25,762472235008,96474750976,131.65323,26.348705,N/A,2.7566235,16.286922,59.221,10.429,0.164,1.881,0.49040002,0.74713,0.31765,0.108830005,2.12,0.0128,1.6438,2.73,1726704000,25984124928,19185999872,11105000448,27.019,40456998912,N/A,166.032,1.038,0.841,1.187,186.42,90.31,23918781,16782306,N/A,0.6677394,0.02044,0.78863996,3.55,240.0,155.0,193.48595,1.42857,37,0.077010006,0.12509,4.202,1.24,6.17,46814998528
AVGR,"Avinger, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,NCM,https://avinger.com,0.7542,2490300,-1188825,N/A,-0.6391525,N/A,N/A,0.33521336,-4.846,3.876,-0.095,N/A,-2.36183,0.19962,-2.2344298,-2.6085598,N/A,N/A,N/A,N/A,N/A,-9954500,-15221000,8806000,3.835,5755000,N/A,74.229,1.655,1.082,1.156,5.45,0.703,236479,15679,N/A,-0.7526984,0.13600999,0.028380001,0.22,5.0,5.0,5.0,N/A,1,-0.6522,-33.32588,0.068,-8.48,-1.18,7429000
AVIR,"Atea Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://ateapharma.com,3.16,266903408,-214074736,N/A,-1.887232,N/A,0.5820593,N/A,5.429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-17914876,-126936000,482812992,5.716,1835000,N/A,0.4,19.329,19.167,0.17,4.6,2.81,195396,167552,N/A,0.10175443,0.09674,0.7097,18.59,8.0,6.2,6.89,2.66667,3,-0.14251,-0.33455002,1.714,-2.08,-1.53,N/A
AVNW,"Aviat Networks, Inc.",Technology,Communication Equipment,United States,USD,NMS,https://www.aviatnetworks.com,14.45,183376272,219623600,N/A,4.0532956,N/A,0.74125373,0.4476927,19.494,32.9,0.017,N/A,0.038680002,0.32549998,-0.17604999,-0.011419999,N/A,N/A,N/A,N/A,N/A,-41441876,-10605000,51034000,4.021,87282000,N/A,35.321,1.721,1.314,1.803,38.85,12.96,210960,233671,N/A,-0.5270049,0.097320005,0.74402,2.84,55.0,27.0,34.5,1.33333,6,0.01348,-0.01976,13.861,-0.38,3.18,409603008
AVO,"Mission Produce, Inc.",Consumer Defensive,Food Distribution,United States,USD,NMS,https://missionproduce.com,12.99,930347712,1136128768,39.363632,35.58904,N/A,1.746907,0.817385,7.436,16.07,0.239,0.889,0.06827,0.10938,0.05185,0.02056,N/A,N/A,N/A,N/A,N/A,49675000,91900000,49500000,0.698,238100000,N/A,43.002,2.025,1.322,0.5,14.17,8.19,315501,129466,N/A,0.46428573,0.37148997,0.31309,8.17,18.0,16.0,17.0,N/A,2,0.02908,0.05046,14.622,0.33,0.23,1138200064
AVPT,"AvePoint, Inc.",Technology,Software - Infrastructure,United States,USD,NMS,https://www.avepoint.com,17.5,3281442560,3048260864,N/A,74.78313,N/A,15.337423,10.386843,1.141,1.733,0.221,N/A,0.02678,0.74607,0.086169995,-0.02417,N/A,N/A,N/A,N/A,N/A,73642376,77544000,249976000,1.333,14886000,N/A,6.901,1.752,1.695,0.903,17.5,7.08,953090,3477243,N/A,0.97968936,0.36631,0.49377,8.26,19.0,15.0,16.83333,1.57143,6,0.00463,-0.03503,360.357,-0.05,0.23,315923008
AVPTW,"AvePoint, Inc.",Technology,Software - Infrastructure,United States,USD,NMS,https://www.avepoint.com,6.55,N/A,N/A,N/A,N/A,N/A,5.7405787,N/A,1.141,1.733,0.221,N/A,0.02678,0.74607,0.086169995,-0.02417,N/A,N/A,N/A,N/A,N/A,73642376,77544000,249976000,1.333,14886000,N/A,6.901,1.752,1.695,0.903,6.55,5.71,N/A,156510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00463,-0.03503,N/A,N/A,N/A,315923008
AVTE,"Aerovate Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://aerovatetx.com,2.66,77095048,-11401889,N/A,-5.7204304,N/A,0.9540889,N/A,2.788,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-48156876,-74949000,88730000,3.074,540000,N/A,0.671,8.784,8.602,N/A,32.415,1.25,789117,387667,N/A,-0.8319698,0.00017999999,1.02187,0.36,3.0,2.0,2.33333,3.0,3,-0.48666,-0.82061,0.127,-2.98,-1.0,N/A
AVTX,"Avalo Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://www.avalotx.com,10.9,115622832,34727100,0.117028125,-2.319149,N/A,5.00689,141.00345,2.177,0.396,0.055,N/A,N/A,N/A,-51.6506,N/A,N/A,N/A,N/A,N/A,N/A,39642624,-36778000,81858000,7.876,1633000,N/A,7.183,1.42,1.366,1.034,34.46,3.95,36253,49260,N/A,-0.47679925,0.058569998,0.65204,0.33,35.0,35.0,35.0,2.0,1,-0.30642998,-0.42523,-1.114,93.14,-4.7,820000
AVXL,Anavex Life Sciences Corp.,Healthcare,Biotechnology,United States,USD,NMS,https://www.anavex.com,8.475,718641920,579886016,N/A,-12.463236,N/A,5.535598,N/A,1.531,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19058068,-30003000,138756000,1.636,N/A,N/A,N/A,12.041,11.951,0.604,10.45,3.25,961049,909493,N/A,0.165488,0.030480001,0.32064,24.67,46.0,15.0,35.4725,N/A,4,-0.20433001,-0.30034,N/A,-0.51,-0.63,N/A
AWH,Aspira Women's Health Inc.,Healthcare,Diagnostics & Research,United States,USD,NCM,https://aspirawh.com,0.73,11725917,12842844,N/A,-1.46,N/A,N/A,1.3141227,-0.222,0.801,-0.027,N/A,-1.93007,0.57839,-1.81304,-1.78796,N/A,N/A,N/A,N/A,N/A,-8941625,-14943000,962000,0.06,2360000,N/A,N/A,0.596,0.441,1.438,5.65,0.67,93520,51230,N/A,-0.77469134,0.30943,0.13889,4.15,5.5,3.0,4.25,2.33333,2,-1.85708,N/A,-0.746,-1.45,-0.65,8923000
AWRE,"Aware, Inc.",Technology,Software - Application,United States,USD,NGM,https://www.aware.com,1.51,32017888,8935918,N/A,-11.615385,N/A,1.0033222,1.8871795,1.505,0.804,-0.397,N/A,-0.31221,0.9377,-0.38114,-0.44076002,N/A,N/A,N/A,N/A,1406246400,687125,-779000,27390000,1.292,4308000,N/A,13.509,4.322,4.193,0.819,2.97,1.35,52404,109267,N/A,-0.10650885,0.41318,0.21541001,1.03,N/A,N/A,N/A,N/A,N/A,-0.077989995,-0.21440001,-1.687,-0.38,-0.13,16966000
AXDX,"Accelerate Diagnostics, Inc.",Healthcare,Medical Devices,United States,USD,NCM,https://acceleratediagnostics.com,1.7,42574460,79312384,N/A,-0.85,N/A,N/A,3.480296,-1.365,0.665,0.022,N/A,N/A,0.17485,-2.8821201,N/A,N/A,N/A,N/A,N/A,N/A,-54674248,-32043000,9746000,0.412,42410000,N/A,N/A,1.28,0.897,0.598,5.23,0.73,62096,38505,N/A,-0.6421052,0.40605,0.17452,7.77,N/A,N/A,N/A,1.0,N/A,-0.75851,N/A,-1.945,-2.59,-1.71,12233000
AXGN,"Axogen, Inc.",Healthcare,Medical Devices,United States,USD,NCM,https://www.axogeninc.com,12.9,567707072,614483520,N/A,42.999996,N/A,5.710491,3.1390178,2.259,4.16,0.179,N/A,-0.01022,0.78753,-0.0064999997,-0.07911,N/A,N/A,N/A,N/A,1264550400,-4372250,-4411000,24530000,0.557,71307000,N/A,71.732,3.745,2.134,1.129,15.9,5.55,402264,218772,N/A,1.1680672,0.05549,0.84606004,3.16,20.0,17.0,17.83333,1.33333,6,-0.027479999,-0.14509,-332.513,-0.33,0.31,180855008
AXNX,"Axonics, Inc.",Healthcare,Medical Devices,United States,USD,NMS,https://www.axonics.com,70.98,3627731200,3315013632,N/A,83.50588,N/A,5.45958,8.399431,13.001,8.534,0.248,N/A,0.012209999,0.76593,-0.02405,-0.013099999,N/A,N/A,N/A,N/A,N/A,16713500,14294000,345224992,6.755,32511000,N/A,4.893,8.164,6.332,0.827,71.05,55.09,462172,N/A,N/A,0.24898815,0.012610001,0.87224,7.14,N/A,N/A,N/A,2.6,N/A,-0.00629,-0.008880001,628.677,-0.1,0.85,431902016
AXON,"Axon Enterprise, Inc.",Industrials,Aerospace & Defense,United States,USD,NMS,https://www.axon.com,609.82,46501703680,46074822656,158.8073,98.55756,N/A,22.095728,23.964403,27.599,25.727,0.317,0.062,0.09442,0.59752,0.0448,0.15324001,N/A,N/A,N/A,N/A,N/A,236380496,298184000,1158274048,15.19,731409984,N/A,34.832,2.956,2.483,0.943,624.84,224.28,627550,570930,N/A,1.6697311,0.047140002,0.80894,4.68,650.0,385.0,546.1539,1.53333,13,0.022850001,0.16424,251.473,3.84,6.2,1940449024
AXSM,"Axsome Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.axsome.com,94.6,4584542720,4449499648,N/A,-69.70849,N/A,49.32221,13.545422,1.918,7.108,0.813,N/A,-0.72276,0.91086996,-0.44131002,-0.91874003,N/A,N/A,N/A,N/A,N/A,-42439752,-132570000,327340992,6.755,192300000,N/A,207.001,2.442,2.301,1.252,105.0,60.28,461353,362363,N/A,0.52613914,0.16610001,0.81064004,18.44,180.0,105.0,129.41176,1.29412,17,-0.26442,-1.71606,-18.189,-6.58,-2.16,338456992
AXTI,"AXT, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,NMS,https://www.axt.com,1.83,82341032,179142304,N/A,-38.125,N/A,0.4005253,0.86963123,4.569,2.201,0.362,N/A,-0.03333,0.25405002,-0.14405,-0.10727,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24898000,0.577,56045000,N/A,21.052,2.131,0.671,2.222,5.64,1.73,323339,162673,N/A,-0.08040202,0.07527,0.50192,2.0,5.5,5.0,5.2,N/A,5,-0.02185,-0.03703,-56.762,-0.23,-0.06,94685000
AY,Atlantica Sustainable Infrastructure plc,Utilities,Utilities - Renewable,United Kingdom,USD,NMS,https://www.atlantica.com,22.15,2573165568,7820041216,88.6,33.121,N/A,1.8074255,2.2683315,12.255,9.766,0.062,-0.385,0.60183,1.0,0.32797,0.030639999,1.78,0.0805,5.9333,6.35,1724976000,3068375,391240000,355528992,3.061,5456563200,N/A,364.361,1.347,0.989,0.998,23.47,16.82,944857,4073414,N/A,0.16781008,0.42273998,0.53928,1.25,23.0,22.0,22.2,3.0,5,0.01901,0.01743,11.455,0.25,0.68,1134386944
AYRO,"Ayro, Inc.",Consumer Cyclical,Auto Manufacturers,United States,USD,NCM,https://www.ayro.com,0.739,5034171,-16855036,N/A,-0.13917138,N/A,0.2568648,16.524984,2.877,0.06,N/A,N/A,N/A,N/A,-82.94267,N/A,N/A,N/A,N/A,N/A,N/A,-8409680,-18122052,36963252,5.374,602824,N/A,2.235,6.416,5.667,3.756,2.38,0.68,31662,38817,N/A,-0.6425121,0.21675,0.04467,14.74,N/A,N/A,N/A,N/A,N/A,-0.35693002,-0.57023996,0.71,-3.5,-5.31,304640
AYTU,"Aytu BioPharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,United States,USD,NCM,https://aytubio.com,1.49,9162561,5942939,N/A,2.709091,N/A,0.3211207,0.11311524,4.64,14.627,-0.415,N/A,0.07547,0.6829,-0.04445,-0.19559999,N/A,N/A,N/A,N/A,N/A,4805625,-1388000,20006000,3.254,16418000,N/A,59.237,0.995,0.701,-1.402,3.45,1.41,29648,28981,N/A,-0.40399998,0.02437,0.34037998,10.45,8.0,8.0,8.0,2.0,1,-0.0106,-0.47244,0.972,-1.7,0.42,81002000
AZ,A2Z Cust2Mate Solutions Corp.,Technology,Software - Application,Canada,USD,NCM,https://cust2mate.com,6.44,173339040,133244408,N/A,-13.142857,N/A,39.753086,24.270378,0.162,0.428,-0.462,N/A,-2.22291,0.05811,-2.28804,-1.10935,N/A,N/A,N/A,N/A,N/A,-3905250,-13179000,728000,0.035,2044000,N/A,N/A,0.526,0.491,1.833,6.69,0.85,100813,95081,N/A,0.9416058,0.26315,0.02974,0.92,N/A,N/A,N/A,N/A,N/A,-0.94043,-20.7033,-8.393,-0.5,-0.49,7142000
AZI,Autozi Internet Technology (Global) Ltd.,Consumer Cyclical,Auto & Truck Dealerships,China,USD,NGM,https://www.autozi.com,2.0,332192000,172403008,N/A,N/A,N/A,N/A,2.8215947,-2.151,3.2,0.095,N/A,-0.058569998,0.0026800002,-0.04279,-0.10034,N/A,N/A,N/A,N/A,N/A,-58125,-7177000,882000,0.012,26838000,N/A,N/A,0.284,0.029,N/A,4.05,0.75,973454,1623857,N/A,-0.09160304,0.40702,0.0019,0.04,N/A,N/A,N/A,N/A,N/A,-0.2309,N/A,-25.0,-0.18,N/A,117732000
AZN,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,USD,NMS,https://www.astrazeneca.com,63.2,195958554624,124728999936,30.531403,13.232942,N/A,2.405786,3.826867,26.27,2.742403,0.18,0.034,0.35916,0.82606006,0.20398001,0.12684,1.49,0.0233,0.7157,2.36,1723161600,9507250176,11333999616,4929999872,3.181,31612999680,N/A,77.473,0.932,0.713,0.18,87.68,60.47,5240568,6054022,N/A,-0.020155013,5e-05,0.16755,1.3,103.0,75.5,88.26545,1.54545,11,0.085030004,0.16660999,6.782,2.07,5.49,51206000640
AZPN,"Aspen Technology, Inc.",Technology,Software - Application,United States,USD,NMS,https://www.aspentech.com,245.3,15622690816,15416571904,N/A,30.120335,N/A,1.2165004,14.279674,201.644,17.245,-0.134,N/A,0.34460998,0.65269995,-0.40875,-0.03264,2.1,0.0099,N/A,N/A,1723766400,392655872,318508000,221092992,3.496,122509000,N/A,0.961,3.111,2.805,0.761,249.91,171.25,294300,583955,N/A,0.3193847,0.5768,0.48473,10.43,260.0,217.21,243.15125,2.27273,8,-0.00513,-0.00278,40.89,-0.56,8.08,1094050944
AZTA,"Azenta, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,NMS,https://www.azenta.com,44.65,2034705024,1631405312,N/A,59.008553,N/A,1.15021,3.100158,38.819,12.343,-0.013,N/A,0.03089,0.40733,-0.06476,-0.25014,N/A,N/A,N/A,0.83,1638403200,N/A,N/A,462091008,10.14,58792000,N/A,3.324,4.066,3.099,1.483,69.16,38.82,598865,1929300,N/A,-0.22563303,0.02405,1.10435,11.42,79.0,48.0,56.6,2.57143,5,-0.017280001,-0.0763,80.465,-3.09,0.42,656323008
BACK,"IMAC Holdings, Inc.",Healthcare,Medical Care Facilities,United States,USD,NCM,https://www.imacholdings.com,1.0299,1942205,1165125,N/A,-0.29594827,N/A,N/A,N/A,-1.079,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-978849,-1574825,17535,0.015,N/A,N/A,N/A,0.424,0.008,0.255,7.75,0.985,65923,12646,N/A,-0.34193546,0.08799,0.03103,0.74,8.25,8.25,8.25,N/A,1,-0.38018,N/A,-0.67,-5.08,-3.48,N/A
BAER,"Bridger Aerospace Group Holdings, Inc.",Industrials,Security & Protection Services,United States,USD,NGM,https://www.bridgeraerospace.com,2.82,156738704,702999680,N/A,N/A,N/A,N/A,1.8629208,-5.75,1.724,0.203,1.073,0.14144,0.40948,0.50948,-0.40245998,N/A,N/A,N/A,N/A,N/A,19393404,14849000,33328000,0.63,213350000,N/A,307.638,3.417,2.786,-0.292,7.82,1.71,201531,227524,N/A,-0.4952132,0.57114,0.28805,3.27,5.75,5.75,5.75,1.0,1,-0.0077600004,-0.56484,59.076,-1.23,N/A,84136000
BAERW,"Bridger Aerospace Group Holdings, Inc.",Industrials,Security & Protection Services,United States,USD,NGM,https://www.bridgeraerospace.com,0.1025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.75,1.724,0.203,1.073,0.14144,0.40948,0.50948,-0.40245998,N/A,N/A,N/A,N/A,N/A,19393404,14849000,33328000,0.63,213350000,N/A,307.638,3.417,2.786,-0.292,0.1025,0.1025,N/A,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.0077600004,-0.56484,N/A,N/A,N/A,84136000
BAFN,BayFirst Financial Corp.,Financial Services,Banks - Regional,United States,USD,NCM,https://www.bayfirstfinancial.com,13.49,55754036,25124456,18.229729,N/A,N/A,0.64425236,0.7315171,20.939,30.056,-0.073,-0.559,N/A,N/A,0.09915,0.05881,0.32,0.023699999,0.43240002,2.02,1732838400,N/A,N/A,66647000,16.121,20273000,N/A,N/A,N/A,N/A,0.991,15.05,10.15,7131,10123,N/A,0.3097087,0.15156001,0.14152001,3.33,N/A,N/A,N/A,N/A,N/A,0.0038299998,0.04639,N/A,0.74,N/A,76217000
BAND,Bandwidth Inc.,Technology,Software - Infrastructure,United States,USD,NMS,https://www.bandwidth.com,17.99,493805696,944036864,N/A,11.571289,N/A,1.4702517,0.7015242,12.236,26.367,0.275,N/A,0.02577,0.37789002,-0.00463,-0.0223,N/A,N/A,N/A,N/A,N/A,64131624,66633000,79907000,2.905,529036992,N/A,157.183,1.293,1.168,1.495,25.022,10.6,227550,157524,N/A,0.5690559,0.04652,0.77373004,4.27,36.0,17.0,24.4,N/A,5,-0.01609,-0.05092,52.042,-0.61,1.55,703904000
