Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,United States,USD,NMS,https://www.idexx.com,416.34,34091876352,35067281408,40.148506,35.0331,N/A,21.109365,8.86697,19.723,46.447,0.066,0.107,0.33797002,0.60716,0.37455,0.22530001,N/A,N/A,N/A,N/A,N/A,792041600,916827008,308636000,3.769,998280000,N/A,61.696,1.421,0.888,1.357,583.39,404.74,528669,748556,N/A,-0.122300506,0.009430001,0.94138,3.32,566.0,400.0,476.76,2.53846,12,0.22787,0.59424,26.987,10.37,11.96,3844816896
IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery,United States,USD,NYQ,https://www.idexcorp.com,223.61,16932486144,18631944192,35.10361,26.083904,N/A,4.4442015,5.300014,50.315,42.217,0.006,-0.429,0.27003,0.44444,0.22375,0.1535,2.76,0.012200001,0.4124,1.12,1737072000,485950016,696499968,633200000,8.362,2102300032,N/A,55.059,2.972,1.963,0.952,246.36,189.51,585288,533165,N/A,0.14910018,0.00201,1.0250701,2.8,251.0,200.0,230.6923,N/A,13,0.06906,0.13592,21.597,6.37,8.52,3194800128
IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,United States,USD,NYQ,https://www.iff.com,88.93,22737801216,31404646400,N/A,19.032597,N/A,1.539034,1.9917485,57.783,44.769,0.037,1.346,0.16433,0.35074002,0.08547,-0.20331,1.6,0.0185,54.0,2.84,1734652800,-868499968,1346000000,567000000,2.218,9792000000,N/A,66.117,2.617,0.778,1.238,106.77,72.94,1324390,2216732,N/A,0.15495396,0.00057,0.93663,3.52,130.0,77.0,106.2,1.95238,20,0.01613,-0.1453,16.74,-9.32,4.61,11416000512
INCY,Incyte Corporation,Healthcare,Biotechnology,United States,USD,NMS,https://www.incyte.com,70.56,13593383936,13090108416,783.99994,11.695907,N/A,4.289883,3.335096,16.448,18.968,0.238,-0.289,0.01975,0.29327,0.14961,0.00797,N/A,N/A,N/A,N/A,N/A,482474624,101848000,1774688000,9.212,36507000,N/A,1.151,1.87,1.687,0.71,83.95,50.35,1918357,10718755,N/A,0.44138575,0.020380002,0.97857004,4.98,97.0,52.0,78.04609,2.19231,23,-0.00124,0.00802,162.628,0.09,6.14,4075859968
INTC,Intel Corporation,Technology,Semiconductors,United States,USD,NMS,https://www.intel.com,24.2,104374599680,138616913920,N/A,24.469408,N/A,1.0476644,1.9240623,23.099,12.748,-0.062,N/A,0.19243,0.40069,-0.0104600005,-0.29423,0.5,0.0224,2.0833,2.85,1722988800,-9374624768,9747000320,24085999616,5.585,50235998208,N/A,47.906,1.312,0.833,1.026,51.28,18.51,79221509,56868343,N/A,-0.43118846,0.00061,0.64523005,1.89,31.0,20.0,24.67559,2.97826,34,-0.00263,-0.15597,13.279,-3.74,0.97,54246998016
INTU,Intuit Inc.,Technology,Software - Application,United States,USD,NMS,https://www.intuit.com,644.17,180555694080,N/A,61.702106,28.962784,N/A,9.792794,11.087239,65.78,58.161,0.41,-0.185,0.27608,0.79619,0.15697,0.18195,4.16,0.0064999997,0.3452,0.61,1728518400,4246874880,4883999744,N/A,N/A,N/A,N/A,N/A,1.292,0.615,1.246,714.78,557.29,1390560,2493894,N/A,0.20307326,0.02885,0.86837,3.14,800.0,550.0,719.5918,1.77419,28,0.08039,0.16597,N/A,10.44,22.23,16284999680
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,United States,USD,NYQ,https://www.invitationhomes.com,34.03,20846981120,28942653440,47.263885,45.842144,N/A,2.1023042,8.160684,16.187,4.171,0.058,-0.286,0.55103,0.58551,0.26127002,0.17238002,1.12,0.0328,1.9167,2.38,1727308800,943140608,1036540992,1054262016,1.721,9040850944,N/A,90.848,1.514,1.089,1.014,37.8,31.01,3706769,1987605,N/A,0.02337432,0.0033399998,1.02071,3.41,41.0,33.0,38.0,2.21739,21,0.02244,0.04369,20.561,0.72,0.74,2554563072
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,United States,USD,NYQ,https://www.internationalpaper.com,57.84,20094078976,24901457920,49.435898,19.713366,N/A,2.328596,1.0780085,24.839,53.745,0.016,-0.111,0.10488,0.28069,0.05356,0.02253,1.85,0.032,1.5812,4.7,1731628800,953000000,1772999936,1159000064,3.336,6015000064,N/A,69.707,1.526,1.021,0.988,59.52,32.33,4409534,2808609,N/A,0.75273395,0.00435,1.06096,8.97,66.0,47.0,56.152,2.36364,10,0.02327,0.04797,12.737,1.17,3.0,18639998976
IPG,"The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,United States,USD,NYQ,https://www.interpublic.com,27.66,10303598592,13106437120,13.047171,9.9157915,N/A,2.765447,1.1032989,10.002,24.739,-0.029,-0.921,0.18547001,0.22399999,0.16194999,0.086540006,1.32,0.0477,0.6132,3.95,1733097600,572937472,1081900032,1532000000,4.113,4282500096,N/A,111.806,1.094,1.0,1.09,35.17,26.88,3915558,5294142,N/A,-0.09681654,0.00411,1.06489,6.52,39.0,26.0,31.86364,2.83333,11,0.05392,0.21792999,7.567,2.12,2.75,9338900480
IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,United States,USD,NYQ,https://www.iqvia.com,191.33,34726395904,46913761280,25.141918,15.726628,N/A,4.9870973,2.267476,38.365,84.114,0.043,-0.049,0.18459,0.35175,0.14836,0.09174,N/A,N/A,N/A,N/A,N/A,1998375040,2577999872,1712000000,9.433,13952000000,N/A,200.258,0.805,0.71,1.513,261.73,187.62,1349876,2781643,N/A,-0.08820158,0.0092400005,0.94394994,2.45,290.0,195.0,254.40044,1.6,23,0.051149998,0.22001,16.595,7.61,12.07,15315000320
IR,Ingersoll Rand Inc.,Industrials,Specialty Industrial Machinery,United States,USD,NYQ,https://www.irco.com,102.38,41577029632,44539314176,49.941463,28.926624,N/A,4.0219994,5.8086324,25.455,17.725,0.07,0.059,0.2656,0.4381,0.20698999,0.11715999,0.08,0.0008,0.039,N/A,1731542400,996287488,1451900032,1376999936,3.417,4883500032,N/A,47.256,2.36,1.606,1.422,105.63,69.46,2222804,1975814,N/A,0.43756187,0.00205,1.0171399,4.33,124.0,80.0,105.945,2.11765,16,0.053400002,0.08479,23.428,2.05,3.54,7157799936
IRM,Iron Mountain Incorporated,Real Estate,REIT - Specialty,United States,USD,NYQ,https://www.ironmountain.com,116.51,34191026176,50089308160,323.6389,59.369667,N/A,N/A,5.7094865,-0.883,20.438,0.122,N/A,0.33431,0.56434,0.19572,0.01748,2.86,0.024500001,7.4028,5.56,1734307200,-226061376,1212321024,168515008,0.574,16136006656,N/A,N/A,0.745,0.612,1.023,130.24,62.58,1474065,1028452,N/A,0.8249328,0.00824,0.84033996,7.42,140.0,45.0,121.875,2.125,8,0.04216,0.54398996,25.02,0.36,1.96,5988459008
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,NMS,https://www.intuitive.com,538.82,191916376064,187779104768,86.906456,68.82545,N/A,12.316167,24.395426,43.749,22.22,0.169,0.345,0.31844,0.66982,0.28325,0.28513,N/A,N/A,N/A,N/A,N/A,637524992,1820700032,4231699968,11.881,N/A,N/A,N/A,4.303,3.293,1.389,544.38,304.5,1243385,1117454,N/A,0.6834706,0.00521,0.89004,3.09,643.0,265.0,533.8123,1.90323,26,0.0795,0.15973,74.959,6.2,7.86,7866899968
IT,"Gartner, Inc.",Technology,Information Technology Services,United States,USD,NYQ,https://www.gartner.com,517.73,39934742528,41398886400,38.180676,39.258907,N/A,37.68872,6.5057144,13.737,78.699,0.054,1.354,0.2116,0.67778,0.16731001,0.1733,N/A,N/A,N/A,N/A,932342400,866788608,1373896960,1771208960,22.963,3003962880,N/A,282.147,1.023,0.895,1.322,559.0,411.15,289776,380686,N/A,0.21569312,0.02865,0.93101996,4.75,592.0,470.0,544.612,2.54545,10,0.094960004,1.30419,31.872,13.56,13.19,6138409984
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,United States,USD,NYQ,https://www.itw.com,266.46,78685634560,87148716032,23.09012,24.760212,N/A,23.204737,4.933578,11.483,53.475,-0.016,0.533,0.29167998,0.4389,0.26752,0.21663,6.0,0.0225,0.4935,2.23,1735603200,2560000000,3206000128,947000000,3.207,8345999872,N/A,246.05,1.362,0.902,1.109,277.58,232.77,818579,614749,N/A,0.12197757,0.00745,0.83089995,6.76,312.0,215.0,257.57843,3.28571,19,0.17029,1.08036,18.734,11.54,10.7,15948999680
IVZ,Invesco Ltd.,Financial Services,Asset Management,United States,USD,NYQ,https://www.invesco.com,17.27,7761828864,12770027520,N/A,9.187099,N/A,0.722443,1.3183798,23.905,12.915,0.051,-0.586,0.17886,0.25354,0.19670999,-0.030030001,0.82,0.0475,0.5962,5.2,1731542400,-7649512448,1587399936,1044899968,2.325,890300032,N/A,5.597,4.424,0.75,1.424,18.94,13.53,3624368,3109837,N/A,0.26137185,0.01654,0.90408,2.24,22.0,17.5,19.09375,2.88235,16,0.019129999,-0.00944,12.127,-0.91,1.89,5887399936
J,Jacobs Solutions Inc.,Industrials,Engineering & Construction,United States,USD,NYQ,https://www.jacobs.com,133.52,16590394368,20560537600,27.87474,19.090595,N/A,2.5073237,0.9788646,53.252,134.766,0.011,-0.092,0.0871,0.213,0.07455,0.03717,1.16,0.0083,0.2165,0.74,1729814400,1148129280,1077504000,1218360960,9.806,3546543104,N/A,47.856,1.141,1.108,0.702,150.54,100.84377,787085,1915342,N/A,0.3552674,0.0100300005,0.8657,1.7,176.0,121.0,152.7537,1.94118,14,0.049829997,0.093260005,13.927,4.79,6.65,16948610048
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,United States,USD,NMS,https://www.jbhunt.com,180.18,18167547904,20335011840,32.76,24.96761,N/A,4.5416274,1.4837246,39.673,119.426,-0.03,-0.172,0.12884,0.18807,0.07304,0.046469998,1.72,0.0095,0.3109,0.84,1731024000,463574624,1380525952,120002000,1.19,1902302976,N/A,47.555,0.944,0.677,1.141,219.51,153.12,869323,884151,N/A,0.015788913,0.20065,0.73759,2.12,227.0,159.0,191.81818,1.83333,22,0.06194,0.14192,12.89,5.5,7.18,12244555776
JBL,Jabil Inc.,Technology,Electronic Components,United States,USD,NYQ,https://www.jabil.com,127.55,14393124864,15859653632,11.480649,12.683667,N/A,8.352433,0.49832514,15.271,235.972,-0.177,0.016,0.074200004,0.092650004,0.05327,0.048060004,0.32,0.0025,0.0286,0.55,1731628800,2188250112,1716000000,2228000000,19.744,3611000064,N/A,207.887,1.086,0.58,1.245,156.94,95.85,1420442,1108589,N/A,-0.016934872,0.031240001,0.95158994,2.51,160.0,128.0,144.87875,N/A,8,0.04918,0.60295,7.401,11.11,10.01,28882999296
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,Ireland,USD,NYQ,https://www.johnsoncontrols.com,83.53,55799209984,65722507264,40.158653,20.248323,N/A,3.4520807,2.4311264,24.197,34.064,-0.095,0.18,0.14082,0.35191002,0.14405,0.07429,1.48,0.0177,0.7115,2.26,1727222400,1762249984,2098000000,606000000,0.911,9493000192,N/A,54.68,0.935,0.557,1.306,87.16,51.7,3850069,3398810,N/A,0.58668435,0.0031299999,0.92514,2.46,97.0,60.0,85.68727,2.20833,22,0.03556,0.0805,20.335,2.08,4.19,22951999488
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,United States,USD,NMS,https://www.jackhenry.com,171.63,12522004480,12708071424,31.376602,27.354883,N/A,6.5048323,5.57734,26.385,30.808,0.052,0.173,0.2544,0.41210997,0.25171,0.17785999,2.2,0.0128,0.3967,1.13,1733097600,250365872,527798016,43212000,0.592,197902000,N/A,10.28,1.112,0.672,0.636,189.63,151.93,522580,548988,N/A,0.123914,0.00653,0.97521,3.87,212.0,175.0,192.92857,2.47059,14,0.11213,0.22278,22.249,5.47,6.32,2245157120
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,United States,USD,NYQ,https://www.jnj.com,153.0,368365862912,388081811456,25.289255,14.394053,N/A,5.2497945,4.2004867,29.144,36.428,0.052,-0.891,0.34268,0.69391,0.24516001,0.16744,4.96,0.032,0.8033,2.71,1732579200,19922499584,25145999360,20297000960,8.43,35750998016,N/A,50.958,1.029,0.705,0.518,168.85,143.13,6249646,5490146,N/A,0.026190162,0.00091,0.73133004,3.13,215.0,155.0,174.8887,2.20833,23,0.08403,0.20889,12.914,6.05,10.6,87695998976
JNPR,"Juniper Networks, Inc.",Technology,Communication Equipment,United States,USD,NYQ,https://www.juniper.net,35.08,11614602240,12374081536,46.157898,17.865147,N/A,2.5001783,2.3070939,14.031,15.536,-0.048,0.175,0.099020004,0.58598,0.08452,0.0497,0.88,0.0251,1.1579,2.9,1733097600,503975008,517400000,1231699968,3.72,1815699968,N/A,39.109,1.721,1.069,0.921,39.79,26.87,4056847,7645912,N/A,0.31693792,0.012519999,0.86917996,3.11,40.0,37.0,39.7,N/A,10,0.02182,0.055760004,24.823,0.76,1.98,5034299904
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,United States,USD,NYQ,https://www.jpmorganchase.com,243.09,685163741184,216646860800,13.5125065,14.416328,N/A,2.1110725,4.2255454,115.15,56.043,0.03,0.009,N/A,N/A,0.43787998,0.33163,5.0,0.020399999,0.2557,2.76,1728000000,N/A,-129538998272,1424043016192,505.816,929196998656,N/A,N/A,N/A,N/A,1.091,248.0,152.71,8937553,6790336,N/A,0.59805644,0.00457,0.73737997,3.37,270.0,178.0,236.956,2.22727,20,0.013259999,0.16216,N/A,17.99,16.74,162148007936
K,Kellanova,Consumer Defensive,Packaged Foods,United States,USD,NYQ,https://www.kellanova.com,80.55,27765424128,33820416000,26.9398,20.53417,N/A,7.606951,2.1693432,10.589,37.415,-0.007,0.348,0.15876001,0.35924998,0.15002,0.07852,2.28,0.028299998,0.7525,3.59,1733097600,478000000,1538000000,577000000,1.674,6524000256,N/A,173.603,0.775,0.457,0.395,81.34,51.02,2296744,1752280,N/A,0.5213288,0.00783,0.82842004,2.85,87.0,60.0,81.015,2.94737,18,0.06087,0.26036,16.644,2.99,1.2,12798999552
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,NMS,https://www.keurigdrpepper.com,31.52,42755305472,59012419584,18.987953,15.402734,N/A,1.712299,2.822505,18.408,11.045,0.023,0.216,0.27924,0.55691004,0.23181999,0.15038,0.92,0.0292,0.52709997,2.17,1727395200,852249984,1667000064,552000000,0.407,16808999936,N/A,67.319,0.533,0.282,0.634,38.28,28.62,9729953,10690708,N/A,-0.03609997,0.16826001,0.75161004,1.9,44.0,32.0,37.95263,N/A,19,0.04185,0.09052,13.951,1.66,2.05,15148000256
KEY,KeyCorp,Financial Services,Banks - Regional,United States,USD,NYQ,https://www.key.com,19.0,18834376704,37934370816,Infinity,12.24637,N/A,1.3122454,3.881776,14.479,5.191,-0.602,N/A,N/A,N/A,-0.86054003,0.0305,0.82,0.0432,1.0789,4.99,1724716800,N/A,-26000000,2871000064,2.896,19242999808,N/A,N/A,N/A,N/A,1.231,20.0,11.64,10737630,7531190,N/A,0.5985037,0.00341,0.82847,1.92,43.0,17.0,20.65882,2.26316,17,0.00077,0.0096700005,N/A,N/A,1.56,4851999744
KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,United States,USD,NYQ,https://www.keysight.com,152.13,26401097728,26681933824,29.255772,18.44859,N/A,5.047278,5.2770534,30.141,28.589,-0.119,0.379,0.23726,0.63462,0.17091,0.18249,N/A,N/A,N/A,N/A,N/A,750750016,1071000000,1632000000,9.404,2036000000,N/A,38.929,2.05,1.249,0.981,166.28,119.72,1033847,1658033,N/A,0.11567938,0.0058399998,0.89792997,3.42,185.0,150.0,170.35083,1.83333,12,0.0644,0.18031,22.478,5.2,6.97,5002999808
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,United States,USD,NMS,https://www.kraftheinzcompany.com,30.58,37059903488,56517062656,27.54955,9.912802,N/A,0.76499724,1.4182894,39.974,21.506,-0.028,N/A,0.24669,0.34654,0.21431999,0.05243,1.6,0.0515,1.4414,4.56,1732838400,2514374912,4152000000,1284000000,1.062,20091000832,N/A,41.451,1.061,0.448,0.475,38.96,30.4,7501373,14497559,N/A,-0.104094565,0.27212998,0.58397,5.79,56.9,32.0,38.445,2.36364,20,0.03844,0.027999999,8.768,1.11,3.07,26129999872
KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,United States,USD,NYQ,https://www.kimcorealty.com,25.05,16885729280,24796790784,46.388885,35.175175,N/A,1.6046377,8.601038,15.611,2.986,0.138,0.054,0.60912,0.68711996,0.33708,0.1958,1.0,0.0399,1.7778,4.77,1733356800,836519104,956278016,790044032,1.172,8447832064,N/A,78.638,3.264,3.264,1.485,25.19,17.57,4012863,6329396,N/A,0.33866668,0.02152,0.94977,4.0,30.0,20.0,25.35,2.30435,20,0.02132,0.03829,20.736,0.54,0.7,1963219968
KKR,KKR & Co. Inc.,Financial Services,Asset Management,United States,USD,NYQ,https://www.kkr.com,152.78,140985073664,185858162688,47.447205,25.061184,N/A,5.629744,5.0684295,27.138,31.386,0.238,-0.61,N/A,0.48456,0.2619,0.107530005,0.7,0.0046,0.21049999,1.12,1730678400,N/A,7868657152,38881234944,43.774,51320860672,N/A,83.045,0.851,0.792,1.606,156.54,67.99,2791080,2454055,N/A,1.2271731,0.24033001,0.60955,4.27,188.0,102.0,160.49158,1.65,19,0.01574,0.08284,N/A,3.22,6.07,27816323072
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,United States,USD,NMS,https://www.kla.com,615.66,82350678016,85162221568,28.163767,18.658308,N/A,23.144241,8.02886,26.601,76.103,0.185,0.296,0.41428003,0.59748,0.39413,0.28921,6.8,0.011,0.2651,1.23,1731888000,2268658176,3420072960,4629715968,34.612,6826095104,N/A,191.76,2.132,1.387,1.29,896.32,527.11,1038768,1393594,N/A,0.11925948,0.00113,0.91105,2.1,950.0,670.0,809.09814,1.96429,27,0.16156,0.90577006,20.042,21.86,32.82,10256832512
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,United States,USD,NYQ,https://www.kimberly-clark.com,135.61,45223899136,51882336256,17.566063,17.76074,N/A,35.195953,2.2499452,3.853,59.675,-0.035,0.555,0.19393,0.36408,0.15246001,0.1297,4.88,0.036,0.62689996,3.39,1733443200,2494374912,3632000000,1111000064,3.331,7477000192,N/A,517.798,0.827,0.473,0.412,149.31,117.67,1950077,1767365,N/A,0.11191952,0.00174,0.79670995,2.07,175.0,125.0,150.35895,N/A,19,0.114630006,2.30998,13.31,7.72,7.63,20099999744
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,United States,USD,NYQ,https://www.kindermorgan.com,28.08,62383648768,95147163648,24.849558,22.478746,N/A,2.0517318,4.1174607,13.686,6.823,-0.053,0.181,0.43357,0.51152,0.27467,0.16765,1.15,0.040999997,1.0088,6.32,1730332800,-493000000,6447000064,111000000,0.05,32201000960,N/A,101.433,0.46,0.291,0.907,28.15,16.47,13403479,15440864,N/A,0.6067091,0.12798999,0.67217004,3.02,33.0,22.0,25.5875,2.26316,16,0.03848,0.083500005,14.484,1.13,1.26,15150999552
KMX,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships,United States,USD,NYQ,https://www.carmax.com,75.3,11665777664,30863333376,28.308271,20.325699,N/A,1.8927683,0.42146572,39.783,175.937,-0.002,0.135,0.03349,0.11958,0.02696,0.01508,N/A,N/A,N/A,N/A,N/A,894939136,1021150976,524667008,3.387,19443333120,N/A,314.637,2.254,0.349,1.686,88.22,62.9,1755585,1727572,N/A,0.20732856,0.00358,1.08783,9.64,123.0,58.0,82.21533,2.38889,15,0.01539,0.06853,33.295,2.66,3.77,27679066112
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,NYQ,https://www.coca-colacompany.com,62.59,269625212928,297070329856,25.970953,20.874746,N/A,10.172274,5.8151493,6.153,10.753,-0.008,-0.07,0.31987,0.60433996,0.30235,0.2245,1.94,0.031400003,0.7946,3.02,1732838400,14018875392,5523999744,18164000768,4.217,47118000128,N/A,167.358,1.06,0.784,0.62,73.53,57.47,14266776,11259767,N/A,0.058883905,0.0995,0.64765,2.36,85.0,64.0,74.38458,N/A,24,0.08438,0.3723,20.03,2.41,2.97,46365999104
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,United States,USD,NYQ,https://www.thekrogerco.com,58.1,42034536448,62272880640,15.209424,12.670153,N/A,4.7090287,0.27985337,12.338,208.614,-0.006,-0.882,0.05371,0.23159,0.01993,0.018609999,1.28,0.022,0.3037,2.02,1731628800,2016749952,5888000000,2308999936,3.087,21152999424,N/A,229.201,0.872,0.306,0.471,60.35,42.97,3848807,4967475,N/A,0.32496572,0.076519996,0.75441,2.73,70.0,52.0,59.2915,2.17391,20,0.059609998,0.24285999,7.719,3.82,4.58,150202007552
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,United States,USD,NYQ,https://www.kenvue.com,23.69,45419892736,53247344640,43.072727,19.337355,N/A,4.2646265,2.9380872,5.555,8.072,-0.004,-0.125,0.22343001,0.57902,0.19850999,0.06883,0.82,0.0346,1.4636,N/A,1731456000,1519874944,1926000000,1057000000,0.551,8826999808,N/A,82.929,0.999,0.58,N/A,24.13,17.67,15477119,7638896,N/A,0.18363273,0.00022,0.9968,2.6,27.0,21.0,24.27286,2.3125,14,0.065,0.098809995,15.416,0.55,1.22,15459000320
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,NYQ,https://www.loews.com,84.12,18218457088,22489534464,11.186171,29.006897,N/A,1.0610361,1.0578595,79.281,77.677,0.138,0.625,0.18778,0.37005,0.15069,0.09714,0.25,0.003,0.0332,0.46,1732665600,1227500032,2560999936,6318000128,29.011,9534000128,N/A,52.247,0.502,0.502,0.818,84.59,67.2,685955,595996,N/A,0.23226273,0.18576999,0.59830004,2.36,N/A,N/A,N/A,N/A,N/A,0.02079,0.10669,6.954,7.52,2.9,17222000640
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,United States,USD,NYQ,https://www.leidos.com,158.29,21121107968,25198514176,18.090284,15.197585,N/A,4.5743265,1.2976044,34.604,120.125,0.069,N/A,0.12637,0.16588,0.12291,0.07366,1.6,0.0101,0.1729,1.37,1734307200,1144999936,1396999936,1188999936,8.911,5139999744,N/A,110.135,1.233,1.03,0.688,202.9,105.5,975044,1763314,N/A,0.4939804,0.01089,0.78766996,1.99,230.0,175.0,207.02615,1.66667,13,0.08445,0.27035,12.25,8.75,10.45,16277000192
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,United States,USD,NYQ,https://www.lennar.com,168.75,45466984448,42658131968,11.212625,10.395529,N/A,1.6697671,1.2469435,101.062,132.561,0.079,0.101,0.15178001,0.23245001,0.13887,0.11512,2.0,0.0119,0.1246,1.07,1728432000,4653636096,4018071040,7075856896,26.087,4041366016,N/A,14.665,11.501,3.257,1.619,193.8,125.17,1860385,1912757,N/A,0.31774306,0.025829999,0.93772006,3.39,236.0,160.0,197.9375,2.33333,16,0.087790005,0.15878001,7.708,15.05,16.14,36462747648
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,United States,USD,NYQ,https://www.labcorp.com,236.23,19758110720,26233774080,44.825428,14.786943,N/A,2.420067,1.5541903,97.613,151.028,0.074,-0.052,0.13164,0.27921,0.08291,0.03426,2.88,0.012200001,0.5465,N/A,1732579200,694400000,1388199936,1517299968,18.141,7776200192,N/A,95.001,1.439,1.097,1.036,247.99,191.97,577777,584257,N/A,0.1277883,0.00329,0.94808,3.53,293.0,231.0,261.25,1.77778,16,0.03964,0.05432,15.676,5.27,16.02,12712800256
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,United States,USD,NYQ,https://www.l3harris.com,243.58,46199332864,58765291520,38.480255,17.019844,N/A,2.430259,2.185192,100.228,111.464,0.077,0.04,0.17528999,0.26393,0.098450005,0.05709,4.64,0.019,0.73010004,1.93,1731888000,1618499968,2219000064,539000000,2.842,12910000128,N/A,67.726,1.041,0.666,0.726,265.74,185.98,730239,650123,N/A,0.30048454,0.00322,0.85911006,2.3,324.0,206.0,279.13565,N/A,23,0.03553,0.06258,15.857,6.33,14.39,21141999616
LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,USD,NMS,https://www.linde.com,444.06,211692716032,232095154176,33.666416,26.14754,N/A,5.397659,6.4100747,82.269,68.67,0.025,0.009,0.38095,0.47755,0.2719,0.19328,5.56,0.0124,0.4131,1.42,1733184000,4216750080,9340999680,5186999808,10.893,22261999616,N/A,54.828,0.958,0.734,0.949,487.49,396.07,1585387,2013839,N/A,0.08976722,0.00206,0.87160003,3.56,550.0,381.0,493.9728,1.96429,25,0.06832,0.1619,18.448,13.19,16.95,33024999424
LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,United States,USD,NMS,https://www.lkqcorp.com,37.6,9774495744,15331074048,13.874538,10.2927685,N/A,1.5753969,0.67414963,23.867,54.595,0.004,-0.059,0.11946,0.39327,0.09235,0.049039997,1.2,0.0319,0.4428,N/A,1731542400,759374976,1098000000,353000000,1.358,5774000128,N/A,92.384,1.721,0.567,1.286,53.68,35.57,2320309,2340576,N/A,-0.16790557,0.00529,1.02599,1.51,60.0,43.3,52.14444,N/A,9,0.05435,0.117740005,8.852,2.71,3.62,14499000320
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,United States,USD,NYQ,https://www.lilly.com,729.73,710843826176,681775398912,78.3813,32.284836,N/A,46.11248,17.395653,15.825,45.368,0.204,N/A,0.40541,0.80906,0.39773998,0.20482999,5.2,0.0072000003,0.542,1.26,1731628800,-1306887552,6032200192,3518400000,3.912,31230699520,N/A,218.081,1.273,0.63,0.43,972.53,561.65,3317087,5073271,N/A,0.222,0.00153,0.83316004,2.21,1250.0,580.0,992.18176,1.67857,28,0.13946,0.65318,41.154,9.31,22.66,40863301632
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,United States,USD,NYQ,https://www.lockheedmartin.com,533.26,126401290240,142571421696,19.307024,19.145432,N/A,17.479351,1.7729335,30.508,296.568,0.013,0.01,0.14343001,0.12222,0.12687,0.09363,13.2,0.0248,0.45599997,2.61,1733097600,5304750080,8313999872,3151000064,13.293,19320999936,N/A,268.347,1.303,1.096,0.481,618.95,413.92,1016660,935310,N/A,0.17886329,0.00071000005,0.74443,2.26,704.0,434.0,603.6905,N/A,21,0.09992,0.81037,13.942,27.62,28.11,71295000576
